feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,target
f120,f20,f324,f424,f522,f60,item51,item97,item92
f120,f20,f324,f424,f522,f60,item92,item51,item92
f120,f20,f324,f424,f522,f60,item92,item92,item92
f120,f20,f324,f424,f522,f60,item92,item92,item92
f120,f20,f324,f424,f522,f60,item92,item92,item51
f120,f20,f324,f424,f522,f60,item51,item92,item97
f120,f20,f324,f424,f522,f60,item97,item51,item51
f120,f20,f324,f424,f522,f60,item51,item97,item51
f120,f20,f324,f424,f522,f60,item51,item51,item97
f120,f20,f324,f424,f522,f60,item97,item51,item51
f120,f20,f324,f424,f522,f60,item51,item97,item98
f120,f20,f324,f424,f522,f60,item98,item51,item99
f120,f20,f324,f424,f522,f60,item99,item98,item51
f120,f20,f324,f424,f522,f60,item51,item99,item98
f120,f20,f324,f424,f522,f60,item98,item51,item51
f120,f20,f324,f424,f522,f60,item51,item98,item51
f120,f20,f324,f424,f522,f60,item51,item51,item100
f120,f20,f324,f424,f522,f60,item100,item51,item101
f120,f20,f324,f424,f522,f60,item101,item100,item51
f120,f20,f324,f424,f522,f60,item51,item101,item97
f120,f20,f324,f424,f522,f60,item97,item51,item51
f120,f20,f324,f424,f522,f60,item51,item97,item92
f120,f20,f324,f424,f522,f60,item92,item51,item92
f120,f20,f324,f424,f522,f60,item92,item92,item51
f120,f20,f324,f424,f522,f60,item51,item92,item51
f120,f20,f324,f424,f522,f60,item51,item51,item97
f120,f20,f324,f424,f522,f60,item97,item51,item99
f120,f20,f324,f424,f522,f60,item99,item97,item97
f120,f20,f324,f424,f522,f60,item97,item99,item51
f120,f20,f324,f424,f522,f60,item51,item97,item51
f120,f20,f324,f424,f522,f60,item51,item51,item98
f120,f20,f324,f424,f522,f60,item98,item51,item51
f120,f20,f324,f424,f522,f60,item51,item98,item100
f120,f20,f324,f424,f522,f60,item100,item51,item98
f120,f20,f324,f424,f522,f60,item98,item100,item51
f120,f20,f324,f424,f522,f60,item51,item98,item101
f120,f20,f324,f424,f522,f60,item101,item51,item101
f120,f20,f324,f424,f522,f60,item101,item101,item51
f120,f20,f324,f424,f522,f60,item51,item101,item51
f120,f20,f324,f424,f522,f60,item51,item51,item51
f120,f20,f324,f424,f522,f60,item51,item51,item92
f120,f20,f324,f424,f522,f60,item92,item51,item92
f120,f20,f324,f424,f522,f60,item92,item92,item92
f120,f20,f324,f424,f522,f60,item92,item92,item92
f120,f20,f324,f424,f522,f60,item92,item92,item51
f120,f20,f324,f424,f522,f60,item51,item92,item51
f120,f20,f324,f424,f522,f60,item51,item51,item97
f120,f20,f324,f424,f522,f60,item97,item51,item51
f120,f20,f324,f424,f522,f60,item51,item97,item51
f120,f20,f324,f424,f522,f60,item51,item51,item99
f120,f20,f324,f424,f522,f60,item99,item51,item97
f120,f20,f324,f424,f522,f60,item97,item99,item51
f120,f20,f324,f424,f522,f60,item51,item97,item51
f120,f20,f324,f424,f522,f60,item51,item51,item98
f120,f20,f324,f424,f522,f60,item98,item51,item98
f120,f20,f324,f424,f522,f60,item98,item98,item51
f120,f20,f324,f424,f522,f60,item51,item98,item100
f120,f20,f324,f424,f522,f60,item100,item51,item51
f120,f20,f324,f424,f522,f60,item51,item100,item101
f120,f20,f324,f424,f522,f60,item101,item51,item101
f120,f20,f324,f424,f522,f60,item101,item101,item51
f120,f20,f324,f424,f522,f60,item51,item101,item37
f120,f20,f324,f424,f522,f60,item37,item51,item51
f120,f20,f324,f424,f522,f60,item51,item37,item100
f120,f20,f324,f424,f522,f60,item100,item51,item51
f120,f20,f324,f424,f522,f60,item51,item100,item51
f120,f20,f324,f424,f522,f60,item51,item51,item37
f120,f20,f324,f424,f522,f60,item37,item51,item89
f120,f20,f324,f424,f522,f60,item89,item37,item51
f120,f20,f324,f424,f522,f60,item51,item89,item97
f120,f20,f324,f424,f522,f60,item97,item51,item61
f120,f20,f324,f424,f522,f60,item61,item97,item61
f120,f20,f324,f424,f522,f60,item61,item61,item61
f120,f20,f324,f424,f522,f60,item61,item61,item61
f120,f20,f324,f424,f522,f60,item61,item61,item3
f120,f20,f324,f424,f522,f60,item3,item61,item59
f120,f20,f324,f424,f522,f60,item59,item3,item41
f120,f20,f324,f424,f522,f60,item41,item59,item41
f120,f20,f324,f424,f522,f60,item41,item41,item59
f120,f20,f324,f424,f522,f60,item59,item41,item59
f120,f20,f324,f424,f522,f60,item59,item59,item99
f120,f20,f324,f424,f522,f60,item99,item59,item59
f120,f20,f324,f424,f522,f60,item59,item99,item99
f120,f20,f324,f424,f522,f60,item99,item59,item99
f120,f20,f324,f424,f522,f60,item99,item99,item64
f113,f20,f325,f425,f523,f60,item0,item0,item71
f113,f20,f325,f425,f523,f60,item71,item0,item77
f113,f20,f325,f425,f523,f60,item77,item71,item77
f113,f20,f325,f425,f523,f60,item77,item77,item71
f113,f20,f325,f425,f523,f60,item71,item77,item71
f113,f20,f325,f425,f523,f60,item71,item71,item70
f113,f20,f325,f425,f523,f60,item70,item71,item71
f121,f20,f326,f426,f524,f60,item0,item0,item16
f121,f20,f326,f426,f524,f60,item16,item0,item22
f121,f20,f326,f426,f524,f60,item22,item16,item15
f121,f20,f326,f426,f524,f60,item15,item22,item40
f121,f20,f326,f426,f524,f60,item40,item15,item16
f121,f20,f326,f426,f524,f60,item16,item40,item16
f121,f20,f326,f426,f524,f60,item16,item16,item37
f121,f20,f326,f426,f524,f60,item37,item16,item24
f121,f20,f326,f426,f524,f60,item24,item37,item21
f122,f20,f327,f427,f525,f60,item0,item0,item41
f122,f20,f327,f427,f525,f60,item41,item0,item102
f122,f20,f327,f427,f525,f60,item102,item41,item3
f122,f20,f327,f427,f525,f60,item3,item102,item61
f122,f20,f327,f427,f525,f60,item61,item3,item103
f122,f20,f327,f427,f525,f60,item103,item61,item18
f122,f20,f327,f427,f525,f60,item18,item103,item5
f122,f20,f327,f427,f525,f60,item5,item18,item3
f122,f20,f327,f427,f525,f60,item3,item5,item41
f123,f20,f328,f428,f526,f60,item0,item0,item51
f123,f20,f328,f428,f526,f60,item51,item0,item98
f123,f20,f328,f428,f526,f60,item98,item51,item51
f123,f20,f328,f428,f526,f60,item51,item98,item64
f123,f20,f328,f428,f526,f60,item64,item51,item8
f123,f20,f328,f428,f526,f60,item8,item64,item51
f123,f20,f328,f428,f526,f60,item51,item8,item98
f123,f20,f328,f428,f526,f60,item98,item51,item98
f123,f20,f328,f428,f526,f60,item98,item98,item51
f123,f20,f328,f428,f526,f60,item51,item98,item100
f123,f20,f328,f428,f526,f60,item100,item51,item51
f124,f20,f329,f429,f527,f60,item0,item0,item21
f124,f20,f329,f429,f527,f60,item21,item0,item16
f125,f20,f330,f430,f528,f60,item0,item0,item34
f111,f20,f331,f431,f529,f60,item0,item0,item16
f111,f20,f331,f431,f529,f60,item16,item0,item21
f111,f20,f331,f431,f529,f60,item21,item16,item47
f111,f20,f331,f431,f529,f60,item47,item21,item104
f111,f20,f331,f431,f529,f60,item104,item47,item63
f111,f20,f331,f431,f529,f60,item63,item104,item61
f111,f20,f331,f431,f529,f60,item61,item63,item59
f111,f20,f331,f431,f529,f60,item59,item61,item66
f111,f20,f331,f431,f529,f60,item66,item59,item65
f111,f20,f331,f431,f529,f60,item65,item66,item105
f111,f20,f331,f431,f529,f60,item105,item65,item31
f111,f20,f331,f431,f529,f60,item31,item105,item65
f111,f20,f331,f431,f529,f60,item65,item31,item8
f111,f20,f331,f431,f529,f60,item8,item65,item60
f111,f20,f331,f431,f529,f60,item60,item8,item106
f111,f20,f331,f431,f529,f60,item106,item60,item59
f126,f20,f332,f432,f530,f60,item0,item0,item3
f126,f20,f332,f432,f530,f60,item3,item0,item4
f126,f20,f332,f432,f530,f60,item4,item3,item7
f126,f20,f332,f432,f530,f60,item7,item4,item47
f118,f20,f333,f433,f531,f60,item0,item0,item58
f127,f20,f334,f434,f532,f60,item0,item0,item21
f128,f20,f335,f435,f533,f60,item0,item0,item47
f128,f20,f335,f435,f533,f60,item47,item0,item7
f128,f20,f335,f435,f533,f60,item7,item47,item41
f128,f20,f335,f435,f533,f60,item41,item7,item27
f128,f20,f335,f435,f533,f60,item27,item41,item16
f128,f20,f335,f435,f533,f60,item16,item27,item107
f123,f24,f336,f436,f512,f60,item0,item0,item16
f123,f24,f336,f436,f512,f60,item16,item0,item16
f129,f20,f337,f437,f534,f60,item0,item0,item48
f129,f20,f337,f437,f534,f60,item48,item0,item37
f129,f20,f337,f437,f534,f60,item37,item48,item2
f129,f20,f337,f437,f534,f60,item2,item37,item27
f129,f20,f337,f437,f534,f60,item27,item2,item31
f129,f20,f337,f437,f534,f60,item31,item27,item31
f129,f20,f337,f437,f534,f60,item31,item31,item27
f120,f20,f338,f438,f535,f60,item0,item0,item43
f120,f20,f338,f438,f535,f60,item43,item0,item7
f120,f20,f338,f438,f535,f60,item7,item43,item47
f120,f20,f338,f438,f535,f60,item47,item7,item102
f120,f20,f338,f438,f535,f60,item102,item47,item64
f120,f20,f338,f438,f535,f60,item64,item102,item3
f120,f20,f338,f438,f535,f60,item3,item64,item64
f120,f20,f338,f438,f535,f60,item64,item3,item42
f120,f20,f338,f438,f535,f60,item42,item64,item3
f120,f20,f338,f438,f535,f60,item3,item42,item7
f120,f20,f338,f438,f535,f60,item7,item3,item43
f120,f20,f338,f438,f535,f60,item43,item7,item7
f120,f20,f338,f438,f535,f60,item7,item43,item7
f120,f20,f338,f438,f535,f60,item7,item7,item43
f120,f20,f338,f438,f535,f60,item43,item7,item5
f120,f20,f338,f438,f535,f60,item5,item43,item43
f120,f20,f338,f438,f535,f60,item43,item5,item7
f120,f20,f338,f438,f535,f60,item7,item43,item5
f120,f20,f338,f438,f535,f60,item5,item7,item7
f120,f20,f338,f438,f535,f60,item7,item5,item43
f120,f20,f338,f438,f535,f60,item43,item7,item7
f120,f20,f338,f438,f535,f60,item7,item43,item43
f120,f20,f338,f438,f535,f60,item43,item7,item3
f120,f20,f338,f438,f535,f60,item3,item43,item5
f120,f20,f338,f438,f535,f60,item5,item3,item64
f120,f20,f338,f438,f535,f60,item64,item5,item3
f120,f20,f338,f438,f535,f60,item3,item64,item64
f120,f20,f338,f438,f535,f60,item64,item3,item64
f120,f20,f338,f438,f535,f60,item64,item64,item104
f120,f20,f338,f438,f535,f60,item104,item64,item64
f120,f20,f338,f438,f535,f60,item64,item104,item104
f130,f20,f339,f439,f536,f60,item0,item0,item25
f130,f20,f339,f439,f536,f60,item25,item0,item2
f130,f20,f339,f439,f536,f60,item2,item25,item25
f130,f20,f339,f439,f536,f60,item25,item2,item25
f130,f20,f339,f439,f536,f60,item25,item25,item25
f130,f20,f339,f439,f536,f60,item25,item25,item32
f130,f20,f339,f439,f536,f60,item32,item25,item2
f130,f20,f339,f439,f536,f60,item2,item32,item25
f130,f20,f339,f439,f536,f60,item25,item2,item25
f131,f20,f340,f440,f537,f60,item0,item0,item16
f132,f20,f341,f441,f538,f60,item0,item0,item95
f132,f20,f341,f441,f538,f60,item95,item0,item95
f133,f20,f342,f442,f539,f60,item0,item0,item17
f133,f20,f342,f442,f539,f60,item17,item0,item108
f133,f20,f342,f442,f539,f60,item108,item17,item108
f133,f20,f342,f442,f539,f60,item108,item108,item108
f133,f20,f342,f442,f539,f60,item108,item108,item108
f133,f20,f342,f442,f539,f60,item108,item108,item108
f133,f20,f342,f442,f539,f60,item108,item108,item108
f133,f20,f342,f442,f539,f60,item108,item108,item108
f133,f20,f342,f442,f539,f60,item108,item108,item108
f133,f20,f342,f442,f539,f60,item108,item108,item108
f10,f20,f30,f443,f50,f60,item0,item0,item17
f10,f20,f30,f443,f50,f60,item17,item0,item17
f10,f20,f30,f443,f50,f60,item17,item17,item17
f10,f20,f30,f443,f50,f60,item17,item17,item17
f113,f20,f343,f444,f540,f60,item0,item0,item21
f113,f20,f343,f444,f540,f60,item21,item0,item37
f113,f20,f343,f444,f540,f60,item37,item21,item38
f113,f20,f343,f444,f540,f60,item38,item37,item48
f134,f25,f344,f445,f512,f60,item0,item0,item7
f134,f25,f344,f445,f512,f60,item7,item0,item3
f134,f25,f344,f445,f512,f60,item3,item7,item7
f135,f20,f345,f446,f541,f60,item0,item0,item61
f135,f20,f345,f446,f541,f60,item61,item0,item3
f135,f20,f345,f446,f541,f60,item3,item61,item109
f135,f20,f345,f446,f541,f60,item109,item3,item3
f135,f20,f345,f446,f541,f60,item3,item109,item64
f135,f20,f345,f446,f541,f60,item64,item3,item3
f135,f20,f345,f446,f541,f60,item3,item64,item104
f135,f20,f345,f446,f541,f60,item104,item3,item104
f135,f20,f345,f446,f541,f60,item104,item104,item64
f135,f20,f345,f446,f541,f60,item64,item104,item13
f135,f20,f345,f446,f541,f60,item13,item64,item3
f135,f20,f345,f446,f541,f60,item3,item13,item41
f135,f20,f345,f446,f541,f60,item41,item3,item110
f135,f20,f345,f446,f541,f60,item110,item41,item107
f135,f20,f345,f446,f541,f60,item107,item110,item3
f135,f20,f345,f446,f541,f60,item3,item107,item3
f113,f20,f346,f447,f542,f60,item0,item0,item51
f113,f20,f346,f447,f542,f60,item51,item0,item71
f113,f20,f346,f447,f542,f60,item71,item51,item71
f113,f20,f346,f447,f542,f60,item71,item71,item111
f113,f20,f346,f447,f542,f60,item111,item71,item90
f136,f20,f347,f448,f543,f60,item0,item0,item40
f136,f20,f347,f448,f543,f60,item40,item0,item16
f136,f20,f347,f448,f543,f60,item16,item40,item23
f136,f20,f347,f448,f543,f60,item23,item16,item17
f136,f20,f347,f448,f543,f60,item17,item23,item16
f136,f20,f347,f448,f543,f60,item16,item17,item16
f136,f20,f347,f448,f543,f60,item16,item16,item16
f136,f20,f347,f448,f543,f60,item16,item16,item17
f136,f20,f347,f448,f543,f60,item17,item16,item108
f136,f20,f347,f448,f543,f60,item108,item17,item37
f136,f20,f347,f448,f543,f60,item37,item108,item23
f136,f20,f347,f448,f543,f60,item23,item37,item1
f136,f20,f347,f448,f543,f60,item1,item23,item2
f136,f20,f347,f448,f543,f60,item2,item1,item37
f136,f20,f347,f448,f543,f60,item37,item2,item47
f136,f20,f347,f448,f543,f60,item47,item37,item42
f136,f20,f347,f448,f543,f60,item42,item47,item59
f136,f20,f347,f448,f543,f60,item59,item42,item3
f136,f20,f347,f448,f543,f60,item3,item59,item108
f136,f20,f347,f448,f543,f60,item108,item3,item17
f136,f20,f347,f448,f543,f60,item17,item108,item15
f136,f20,f347,f448,f543,f60,item15,item17,item104
f136,f20,f347,f448,f543,f60,item104,item15,item3
f136,f20,f347,f448,f543,f60,item3,item104,item59
f136,f20,f347,f448,f543,f60,item59,item3,item41
f136,f20,f347,f448,f543,f60,item41,item59,item5
f136,f20,f347,f448,f543,f60,item5,item41,item5
f136,f20,f347,f448,f543,f60,item5,item5,item3
f136,f20,f347,f448,f543,f60,item3,item5,item42
f136,f20,f347,f448,f543,f60,item42,item3,item3
f136,f20,f347,f448,f543,f60,item3,item42,item3
f136,f20,f347,f448,f543,f60,item3,item3,item45
f136,f20,f347,f448,f543,f60,item45,item3,item41
f136,f20,f347,f448,f543,f60,item41,item45,item15
f136,f20,f347,f448,f543,f60,item15,item41,item3
f136,f20,f347,f448,f543,f60,item3,item15,item5
f136,f20,f347,f448,f543,f60,item5,item3,item41
f136,f20,f347,f448,f543,f60,item41,item5,item61
f136,f20,f347,f448,f543,f60,item61,item41,item60
f136,f20,f347,f448,f543,f60,item60,item61,item3
f136,f20,f347,f448,f543,f60,item3,item60,item16
f136,f20,f347,f448,f543,f60,item16,item3,item45
f136,f20,f347,f448,f543,f60,item45,item16,item94
f136,f20,f347,f448,f543,f60,item94,item45,item26
f136,f20,f347,f448,f543,f60,item26,item94,item36
f136,f20,f347,f448,f543,f60,item36,item26,item3
f136,f20,f347,f448,f543,f60,item3,item36,item7
f136,f20,f347,f448,f543,f60,item7,item3,item7
f136,f20,f347,f448,f543,f60,item7,item7,item43
f136,f20,f347,f448,f543,f60,item43,item7,item6
f136,f20,f347,f448,f543,f60,item6,item43,item7
f136,f20,f347,f448,f543,f60,item7,item6,item4
f136,f20,f347,f448,f543,f60,item4,item7,item7
f136,f20,f347,f448,f543,f60,item7,item4,item36
f136,f20,f347,f448,f543,f60,item36,item7,item3
f136,f20,f347,f448,f543,f60,item3,item36,item89
f136,f20,f347,f448,f543,f60,item89,item3,item112
f136,f20,f347,f448,f543,f60,item112,item89,item113
f136,f20,f347,f448,f543,f60,item113,item112,item89
f136,f20,f347,f448,f543,f60,item89,item113,item89
f136,f20,f347,f448,f543,f60,item89,item89,item112
f136,f20,f347,f448,f543,f60,item112,item89,item59
f136,f20,f347,f448,f543,f60,item59,item112,item114
f136,f20,f347,f448,f543,f60,item114,item59,item115
f136,f20,f347,f448,f543,f60,item115,item114,item13
f136,f20,f347,f448,f543,f60,item13,item115,item46
f136,f20,f347,f448,f543,f60,item46,item13,item116
f136,f20,f347,f448,f543,f60,item116,item46,item13
f136,f20,f347,f448,f543,f60,item13,item116,item117
f136,f20,f347,f448,f543,f60,item117,item13,item13
f136,f20,f347,f448,f543,f60,item13,item117,item13
f136,f20,f347,f448,f543,f60,item13,item13,item84
f136,f20,f347,f448,f543,f60,item84,item13,item13
f136,f20,f347,f448,f543,f60,item13,item84,item118
f136,f20,f347,f448,f543,f60,item118,item13,item2
f136,f20,f347,f448,f543,f60,item2,item118,item1
f136,f20,f347,f448,f543,f60,item1,item2,item2
f136,f20,f347,f448,f543,f60,item2,item1,item16
f136,f20,f347,f448,f543,f60,item16,item2,item119
f136,f20,f347,f448,f543,f60,item119,item16,item120
f136,f20,f347,f448,f543,f60,item120,item119,item121
f136,f20,f347,f448,f543,f60,item121,item120,item119
f136,f20,f347,f448,f543,f60,item119,item121,item122
f136,f20,f347,f448,f543,f60,item122,item119,item14
f136,f20,f347,f448,f543,f60,item14,item122,item123
f136,f20,f347,f448,f543,f60,item123,item14,item124
f136,f20,f347,f448,f543,f60,item124,item123,item50
f136,f20,f347,f448,f543,f60,item50,item124,item50
f136,f20,f347,f448,f543,f60,item50,item50,item49
f136,f20,f347,f448,f543,f60,item49,item50,item16
f136,f20,f347,f448,f543,f60,item16,item49,item40
f136,f20,f347,f448,f543,f60,item40,item16,item20
f136,f20,f347,f448,f543,f60,item20,item40,item20
f136,f20,f347,f448,f543,f60,item20,item20,item21
f136,f20,f347,f448,f543,f60,item21,item20,item24
f136,f20,f347,f448,f543,f60,item24,item21,item21
f136,f20,f347,f448,f543,f60,item21,item24,item56
f136,f20,f347,f448,f543,f60,item56,item21,item15
f136,f20,f347,f448,f543,f60,item15,item56,item21
f136,f20,f347,f448,f543,f60,item21,item15,item88
f136,f20,f347,f448,f543,f60,item88,item21,item15
f136,f20,f347,f448,f543,f60,item15,item88,item1
f136,f20,f347,f448,f543,f60,item1,item15,item88
f136,f20,f347,f448,f543,f60,item88,item1,item22
f136,f20,f347,f448,f543,f60,item22,item88,item2
f136,f20,f347,f448,f543,f60,item2,item22,item22
f136,f20,f347,f448,f543,f60,item22,item2,item88
f136,f20,f347,f448,f543,f60,item88,item22,item95
f136,f20,f347,f448,f543,f60,item95,item88,item67
f136,f20,f347,f448,f543,f60,item67,item95,item1
f136,f20,f347,f448,f543,f60,item1,item67,item2
f136,f20,f347,f448,f543,f60,item2,item1,item4
f136,f20,f347,f448,f543,f60,item4,item2,item95
f136,f20,f347,f448,f543,f60,item95,item4,item8
f136,f20,f347,f448,f543,f60,item8,item95,item66
f136,f20,f347,f448,f543,f60,item66,item8,item105
f136,f20,f347,f448,f543,f60,item105,item66,item102
f136,f20,f347,f448,f543,f60,item102,item105,item47
f136,f20,f347,f448,f543,f60,item47,item102,item18
f136,f20,f347,f448,f543,f60,item18,item47,item28
f136,f20,f347,f448,f543,f60,item28,item18,item27
f136,f20,f347,f448,f543,f60,item27,item28,item125
f136,f20,f347,f448,f543,f60,item125,item27,item4
f136,f20,f347,f448,f543,f60,item4,item125,item7
f136,f20,f347,f448,f543,f60,item7,item4,item4
f136,f20,f347,f448,f543,f60,item4,item7,item7
f136,f20,f347,f448,f543,f60,item7,item4,item95
f136,f20,f347,f448,f543,f60,item95,item7,item126
f136,f20,f347,f448,f543,f60,item126,item95,item95
f136,f20,f347,f448,f543,f60,item95,item126,item8
f136,f20,f347,f448,f543,f60,item8,item95,item9
f136,f20,f347,f448,f543,f60,item9,item8,item68
f136,f20,f347,f448,f543,f60,item68,item9,item127
f136,f20,f347,f448,f543,f60,item127,item68,item64
f136,f20,f347,f448,f543,f60,item64,item127,item8
f136,f20,f347,f448,f543,f60,item8,item64,item10
f136,f20,f347,f448,f543,f60,item10,item8,item128
f136,f20,f347,f448,f543,f60,item128,item10,item129
f136,f20,f347,f448,f543,f60,item129,item128,item8
f136,f20,f347,f448,f543,f60,item8,item129,item69
f136,f20,f347,f448,f543,f60,item69,item8,item40
f136,f20,f347,f448,f543,f60,item40,item69,item16
f136,f20,f347,f448,f543,f60,item16,item40,item130
f136,f20,f347,f448,f543,f60,item130,item16,item42
f136,f20,f347,f448,f543,f60,item42,item130,item92
f136,f20,f347,f448,f543,f60,item92,item42,item75
f136,f20,f347,f448,f543,f60,item75,item92,item92
f136,f20,f347,f448,f543,f60,item92,item75,item81
f136,f20,f347,f448,f543,f60,item81,item92,item131
f136,f20,f347,f448,f543,f60,item131,item81,item74
f136,f20,f347,f448,f543,f60,item74,item131,item92
f136,f20,f347,f448,f543,f60,item92,item74,item92
f136,f20,f347,f448,f543,f60,item92,item92,item81
f136,f20,f347,f448,f543,f60,item81,item92,item74
f136,f20,f347,f448,f543,f60,item74,item81,item131
f136,f20,f347,f448,f543,f60,item131,item74,item92
f136,f20,f347,f448,f543,f60,item92,item131,item75
f136,f20,f347,f448,f543,f60,item75,item92,item51
f136,f20,f347,f448,f543,f60,item51,item75,item97
f136,f20,f347,f448,f543,f60,item97,item51,item99
f136,f20,f347,f448,f543,f60,item99,item97,item51
f136,f20,f347,f448,f543,f60,item51,item99,item98
f136,f20,f347,f448,f543,f60,item98,item51,item132
f136,f20,f347,f448,f543,f60,item132,item98,item81
f136,f20,f347,f448,f543,f60,item81,item132,item78
f136,f20,f347,f448,f543,f60,item78,item81,item71
f137,f20,f348,f449,f544,f60,item0,item0,item52
f137,f20,f348,f449,f544,f60,item52,item0,item37
f137,f20,f348,f449,f544,f60,item37,item52,item48
f137,f20,f348,f449,f544,f60,item48,item37,item66
f137,f20,f348,f449,f544,f60,item66,item48,item133
f137,f20,f348,f449,f544,f60,item133,item66,item37
f137,f20,f348,f449,f544,f60,item37,item133,item37
f137,f20,f348,f449,f544,f60,item37,item37,item48
f138,f20,f349,f450,f545,f60,item0,item0,item115
f138,f20,f349,f450,f545,f60,item115,item0,item61
f113,f20,f350,f451,f546,f60,item0,item0,item132
f113,f20,f350,f451,f546,f60,item132,item0,item71
f113,f20,f350,f451,f546,f60,item71,item132,item90
f113,f20,f350,f451,f546,f60,item90,item71,item71
f113,f20,f350,f451,f546,f60,item71,item90,item71
f113,f20,f350,f451,f546,f60,item71,item71,item27
f12,f20,f351,f452,f547,f60,item0,item0,item16
